category_id,original_name,normalized_name,level_5,level_3,level_4,normalized_uom,price,remove_flag
14,Mobile Image Check per Item,Check Image Mobile,Image services,Banking,Treasury Services,per service,0.4,No
14,Dep Itms Img per Item Stored,Check Image Stored,Image services,Banking,Treasury Services,per service,0.01,No
14,Dep Itms Img per Item Stored,Check Image Stored,Image services,Banking,Treasury Services,per service,0.005,No
14,CASHPRO IMAGE SUBSCRIPTION,Check Image Subscription,Image services,Banking,Treasury Services,per service,10,No
14,image cashpro image subscription,Check Image Subscription,Image services,Banking,Treasury Services,per service,10,No
14,PAYMENT MANAGER CHECK ISSUE FILE,Check Issue File,Account Services,Banking,Treasury Services,per service,30,No
14,CEO CHECK ISSUES ITEM,Check Issued,Disbursement/Payment Services,Banking,Treasury Services,per service,0.2,No
14,151350 CD ROM CK PAID I MAGES MONTHLY MAINT,Check Paid Images CD Rom Maintenance,Account Services,Banking,Treasury Services,per service,20,No
14,cd rom ck paid i mages monthly maint,Check Paid Images CD Rom Maintenance,Account Services,Banking,Treasury Services,per service,20,No
14,cd rom ck paid images monthly maint,Check Paid Images CD Rom Maintenance,Account Services,Banking,Treasury Services,per service,20,No
14,CHECK   PC  VIEW  OR  PRINT    NC,Check Print,Account Services,Banking,Treasury Services,per service,5,No
14,check pc view or print nc,Check Print,Account Services,Banking,Treasury Services,per service,5,No
14,CHECK PC VIEW OR PRINT NC **NO CHARGE,Check Print,Account Services,Banking,Treasury Services,per service,5,No
14,check pc view or print nc no charge,Check Print,Account Services,Banking,Treasury Services,per service,5,No
14,SP Checks Returned,Check Returned,Account Reconciliation,Banking,Treasury Services,per service,19.54,No
14,SP Checks Returned,Check Returned,Account Reconciliation,Banking,Treasury Services,per service,20,No
14,010307 CHECKING SAVINGS ESTMT ONLY PER USER,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,010307 CHECKING SAVLNGS ESTMT ONLY PER USER,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,010307 CHECKLNG SAVLNGS ESTMT ONLY PER USER,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,010407 ACCOUNT ANALYSIS ESTMT ONLY PER USER,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,account analysis estmt only per user,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,checking savings estmt only per user,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,checking savlngs estmt only per user,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,checklng savlngs estmt only per user,Checking Savings Estimate Only,Depository Services,Banking,Treasury Services,per service,0,No
14,CHECKS  PAID  AND  OTHER   DEBITS,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0.2,No
14,checks paid and other debits,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0.2,No
14,CONTROLLED PAYMENT CHECKS PAID,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0.18,No
14,DDA CHECKS PAID,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0.18,No
14,DDA CHECKS PAID PAPER DISBURSEMENT SERVICES,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0.18,No
14,GENERAL DISB CKS PAID TRUNC,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0.18,No
14,PNV ITEM CHECKS PAID,Checks Paid,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,CONT DISB CHECKS PAID,Checks Paid - Controlled Disbursement,Disbursement/Payment Services,Banking,Treasury Services,per service,0.07,No
14,CONT DISB CHECKS REPORTED,Checks Paid - Controlled Disbursement,Disbursement/Payment Services,Banking,Treasury Services,per service,0.05,No
14,CONTROLLED DISB CKS PAID TRUN,Checks Paid Controlled Disbursement,Disbursement/Payment Services,Banking,Treasury Services,per service,0.18,No
14,SP Cks Pd per item Stored,Checks Paid Image Stored,Image services,Banking,Treasury Services,per service,0.036240634,No
14,SP Cks Pd per item Stored,Checks Paid Image Stored,Image services,Banking,Treasury Services,per service,0.035718719,No
14,SP Cks Pd per item Stored,Checks Paid Image Stored,Image services,Banking,Treasury Services,per service,0.035739608,No
14,SP Cks Pd per item Stored,Checks Paid Image Stored,Image services,Banking,Treasury Services,per service,0.0365,No
14,Reject Checks Paid,Checks Paid Reject,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,150102 CHECKS PAID TRUNCATED,Checks Paid Truncated,Disbursement/Payment Services,Banking,Treasury Services,per service,0.12,No
14,checks paid truncated,Checks Paid Truncated,Disbursement/Payment Services,Banking,Treasury Services,per service,0.12,No
14,Con Payables Monthly Maint,Consolidated Payables  Maintenance,Account Services,Banking,Treasury Services,per service,230,No
14,Con Payables Monthly Maint,Consolidated Payables  Maintenance,Account Services,Banking,Treasury Services,per service,250,No
14,Con Payables Transmission,Consolidated Payables Transmission,Account Services,Banking,Treasury Services,per service,5.15625,No
14,Con Payables Transmission,Consolidated Payables Transmission,Account Services,Banking,Treasury Services,per service,4.520547945,No
14,Con Payables Transmission,Consolidated Payables Transmission,Account Services,Banking,Treasury Services,per service,4.342105263,No
14,Con Payables Tsln Payment,Consolidated Payables Tsln Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,0.0736,No
14,Con Payables Tsln Payment,Consolidated Payables Tsln Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,0.08,No
14,CONTROLLED DISB FUNDING,Controlled Disbursement Funding,Disbursement/Payment Services,Banking,Treasury Services,per service,0.4,No
14,DISBURSEMENT SERVICES CONTROLLED DISB FUNDING,Controlled Disbursement Funding,Disbursement/Payment Services,Banking,Treasury Services,per service,0.4,No
14,CONTROLLED DISB ACCT MAINT,Controlled Disbursement Maintenance,Account Services,Banking,Treasury Services,per service,110,No
14,Controlled Disb Fixed,Controlled Disbursement Maintenance,Account Services,Banking,Treasury Services,per service,69.075,No
14,Controlled Disb Fixed,Controlled Disbursement Maintenance,Account Services,Banking,Treasury Services,per service,75,No
14,CONTROLLED DISB MAINTENANCE,Controlled Disbursement Maintenance,Account Services,Banking,Treasury Services,per service,150,No
14,CONT DISB MICR RJECTS OVER 2%,Controlled Disbursement MICR Rejects Over 2%,Disbursement/Payment Services,Banking,Treasury Services,per service,1.25,No
14,Controlled Disb per Item,Controlled Disbursement Per Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0.127367435,No
14,Controlled Disb per Item,Controlled Disbursement Per Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0.109880881,No
14,Controlled Disb per Item,Controlled Disbursement Per Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0.122864811,No
14,Controlled Disb per Item,Controlled Disbursement Per Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0.137551775,No
14,cont disb acct maint w cxstr,Controlled Disbursement w/ Cross-Stream Account Maintenance,Account Services,Banking,Treasury Services,per service,50,No
14,CONT DISB ACCT MAINT W/CXSTR,Controlled Disbursement w/ Cross-Stream Account Maintenance,Account Services,Banking,Treasury Services,per service,50,No
14,CONTROLLED PAYMENT MTH MAINT,Controlled Payment Maintenance,Disbursement/Payment Services,Banking,Treasury Services,per service,160,No
14,CONTROLLED PYMT MISMATCHES,Controlled Payment Mismatch,Disbursement/Payment Services,Banking,Treasury Services,per service,6,No
14,cpr auto d t to bank record,CPR Auto D/T To Bank/Record,Disbursement/Payment Services,Banking,Treasury Services,per service,0.015,No
14,CPR AUTO D/T TO BANK/RECORD,CPR Auto D/T To Bank/Record,Disbursement/Payment Services,Banking,Treasury Services,per service,0.015,No
14,cpr auto d t to bank tran,CPR Auto D/T To Bank/Tran,Disbursement/Payment Services,Banking,Treasury Services,per service,12,No
14,CPR AUTO D/T TO BANK/TRAN,CPR Auto D/T To Bank/Tran,Disbursement/Payment Services,Banking,Treasury Services,per service,12,No
14,tm olc cpr report(s),CPR Report,Account Services,Banking,Treasury Services,per service,1,No
14,TM/OLC CPR  REPORT(S),CPR Report,Account Services,Banking,Treasury Services,per service,1,No
14,CONT DISB CREDITS POSTED,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.25,No
14,CREDIT POSTED  ELECTRONIC,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.03,No
14,credit posted electronic,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.03,No
14,CREDIT RECEIVED,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.05,No
14,CREDITS  POSTED,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.9,No
14,CREDITS  POSTED,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.5,No
14,credits posted,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.9,No
14,credits posted,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.5,No
14,CREDITS POSTED ELECTRONIC,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.35,No
14,CREDITS POSTED OTHER,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.5,No
14,Electronic Credits,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.25,No
14,Electronic Credits,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.19334,No
14,ELECTRONIC CREDITS POSTED,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.25,No
14,ELECTRONIC CREDITS POSTED,Credits Posted,Depository Services,Banking,Treasury Services,per service,0.1,No
14,tm olc current day account,Current Day Account,Account Services,Banking,Treasury Services,per service,5,No
14,TM/OLC CURRENT   DAY/ACCOUNT,Current Day Account,Account Services,Banking,Treasury Services,per service,5,No
14,tm olc current day detail item,Current Day Per Item,Account Services,Banking,Treasury Services,per service,0.085,No
14,TM/OLC CURRENT   DAY/DETAIL  ITEM,Current Day Per Item,Account Services,Banking,Treasury Services,per service,0.085,No
14,tm olc current day serv month,Current Day Serv/Month,Account Services,Banking,Treasury Services,per service,10,No
14,TM/OLC CURRENT   DAY   SERV/MONTH,Current Day Serv/Month,Account Services,Banking,Treasury Services,per service,10,No
14,Current Day Xmit Mo Maint,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,31.50333,No
14,Current Day Xmit Mo Maint,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,31.67333,No
14,Current Day Xmit Mo Maint,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,32.65333,No
14,Current Day Xmit Mo Maint,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,70,No
14,current day xmit mo maint first,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,67.9,No
14,current day xmit mo maint first,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,70,No
14,current day xmit mo maint next,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,29.1,No
14,current day xmit mo maint next,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,30,No
14,New Item,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,67.9,No
14,New Item,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,29.1,No
14,New Item,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,70,No
14,New Item,Current Day Transmission Maintenance,Account Services,Banking,Treasury Services,per service,30,No
14,Current Day Xmit per Item,Current Day Transmission Per Item,Account Services,Banking,Treasury Services,per service,0.1164,No
14,Current Day Xmit per Item,Current Day Transmission Per Item,Account Services,Banking,Treasury Services,per service,0.12,No
14,Current Day Xmit per Xmit,Current Day Transmission Per Item,Account Services,Banking,Treasury Services,per service,14.55,No
14,Current Day Xmit per Xmit,Current Day Transmission Per Item,Account Services,Banking,Treasury Services,per service,8.684210526,No
14,Current Day Xmit per Xmit,Current Day Transmission Per Item,Account Services,Banking,Treasury Services,per service,13.75,No
14,Current Day Xmit per Xmit,Current Day Transmission Per Item,Account Services,Banking,Treasury Services,per service,15,No
14,CUSTOM CALENDAR STATEMENT FEE,Custom Calendar Statement,Account Services,Banking,Treasury Services,per service,10,No
14,SP ARP Daily Outstanding Item,Daily Outstanding Item,Account Reconciliation,Banking,Treasury Services,per service,0.02442,No
14,SP ARP Daily Outstanding Item,Daily Outstanding Item,Account Reconciliation,Banking,Treasury Services,per service,0.025,No
14,Daily Paid List Items,Daily Paid Item,Account Reconciliation,Banking,Treasury Services,per service,0.02442,No
14,Daily Paid List Items,Daily Paid Item,Account Reconciliation,Banking,Treasury Services,per service,0.025,No
14,SP ARP Daily Paid per Item,Daily Paid Item,Account Reconciliation,Banking,Treasury Services,per service,0.02442,No
14,SP ARP Daily Paid per Item,Daily Paid Item,Account Reconciliation,Banking,Treasury Services,per service,0.025,No
14,Daily Paid List Maint,Daily Paid List Maintenance,Account Services,Banking,Treasury Services,per service,43.965,No
14,Daily Paid List Maint,Daily Paid List Maintenance,Account Services,Banking,Treasury Services,per service,45,No
14,SP ARP Daily Paid Monthly Main,Daily Paid Monthly Maintenance,Account Services,Banking,Treasury Services,per service,34.195,No
14,SP ARP Daily Paid Monthly Main,Daily Paid Monthly Maintenance,Account Services,Banking,Treasury Services,per service,35,No
14,Data Normalization per Item,Data Normalization Per Item,Account Services,Banking,Treasury Services,per service,0.015,No
14,Monthly DDA Statement PDF,DDA Statement - Electronic,Account Services,Banking,Treasury Services,per service,2.5,No
14,Monthly DDA Statement PDF,DDA Statement - Electronic,Account Services,Banking,Treasury Services,per service,0,No
14,OLC DDA STATEMENT,DDA Statement - Electronic,Account Services,Banking,Treasury Services,per service,5,No
14,DEBIT ORIGINATED,Debits Originated,ACH,Banking,Treasury Services,per service,0.022,No
14,DEBIT POSTED ELECTRONIC,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.054,No
14,DEBITS POSTED,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.1,No
14,DEBITS POSTED ELECTRONIC,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.35,No
14,DEBITS POSTED OTHER,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.5,No
14,Electronic Debits,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.32,No
14,Electronic Debits,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.24747,No
14,ELECTRONIC DEBITS POSTED,Debits Posted,Depository Services,Banking,Treasury Services,per service,0.19,No
14,DEMAND DEPOSIT SERVICES MONTHLY ACCT MAINTENANCE FEE,Demand Deposit Maintenance,Account Services,Banking,Treasury Services,per service,13,No
14,DEP ACCT USAGE RATE (PER $100),Dep Account Usage Rate (Per $100),Depository Services,Banking,Treasury Services,per service,17.58,No
